process;parent;UID;process_occurrences;fragmented;datetime
ps(3766112);bash(3766111);0;1;0;Sun Mar 10 09:46:10 2024
ps(105673);bash(105672);0;1;0;Sun Mar 10 09:46:10 2024
kworker/0:0(760454);kthreadd(2);0;1;0;Sun Mar 10 09:46:10 2024
ps(190259);bash(190258);0;1;0;Sun Mar 10 09:46:10 2024
ps(2390740);bash(2390739);0;1;0;Sun Mar 10 09:46:10 2024
kworker/0:0(2529274);kthreadd(2);0;1;0;Sun Mar 10 09:46:10 2024
jbd2/nvme0n1p2-(232);kthreadd(2);0;1;0;Sun Mar 10 09:46:10 2024
kworker/0:1(2681765);kthreadd(2);0;1;0;Sun Mar 10 09:46:10 2024
ps(29622);bash(29621);0;1;0;Sun Mar 10 09:48:10 2024
kworker/0:1(9410);kthreadd(2);0;3;0;Sun Mar 10 09:48:10 2024
ps(33048);bash(33047);0;1;0;Sun Mar 10 09:48:10 2024
kworker/0:2(40834);kthreadd(2);0;1;0;Sun Mar 10 09:48:10 2024
EMT-0(21817);nspr-2(16890);0;8;0;Sun Mar 10 09:48:10 2024
EMT-1(21817);nspr-2(16890);0;15;0;Sun Mar 10 09:48:10 2024
ps(3204641);bash(3204640);0;1;0;Sun Mar 10 09:48:10 2024
ps(3766112);bash(3766111);0;1;0;Sun Mar 10 09:48:10 2024
ps(105673);bash(105672);0;1;0;Sun Mar 10 09:48:10 2024
kworker/0:0(760454);kthreadd(2);0;1;0;Sun Mar 10 09:48:10 2024
ps(190259);bash(190258);0;1;0;Sun Mar 10 09:48:10 2024
ps(2390740);bash(2390739);0;1;0;Sun Mar 10 09:48:10 2024
kworker/0:0(2529274);kthreadd(2);0;1;0;Sun Mar 10 09:48:10 2024
jbd2/nvme0n1p2-(232);kthreadd(2);0;1;0;Sun Mar 10 09:48:10 2024
kworker/0:1(2681765);kthreadd(2);0;1;0;Sun Mar 10 09:48:10 2024
ps(29622);bash(29621);0;1;0;Sun Mar 10 09:50:10 2024
kworker/0:1(9410);kthreadd(2);0;3;0;Sun Mar 10 09:50:10 2024
ps(33048);bash(33047);0;1;0;Sun Mar 10 09:50:10 2024
kworker/0:2(40834);kthreadd(2);0;1;0;Sun Mar 10 09:50:10 2024
EMT-0(21817);nspr-2(16890);0;8;0;Sun Mar 10 09:50:10 2024
EMT-1(21817);nspr-2(16890);0;15;0;Sun Mar 10 09:50:10 2024
ps(3204641);bash(3204640);0;1;0;Sun Mar 10 09:50:10 2024
ps(3766112);bash(3766111);0;1;0;Sun Mar 10 09:50:10 2024
ps(105673);bash(105672);0;1;0;Sun Mar 10 09:50:10 2024
kworker/0:0(760454);kthreadd(2);0;1;0;Sun Mar 10 09:50:10 2024
ps(190259);bash(190258);0;1;0;Sun Mar 10 09:50:10 2024
ps(2390740);bash(2390739);0;1;0;Sun Mar 10 09:50:10 2024
kworker/0:0(2529274);kthreadd(2);0;1;0;Sun Mar 10 09:50:10 2024
jbd2/nvme0n1p2-(232);kthreadd(2);0;1;0;Sun Mar 10 09:50:10 2024
kworker/0:1(2681765);kthreadd(2);0;1;0;Sun Mar 10 09:50:10 2024
ps(29622);bash(29621);0;1;0;Sun Mar 10 09:52:10 2024
kworker/0:1(9410);kthreadd(2);0;3;0;Sun Mar 10 09:52:10 2024
ps(33048);bash(33047);0;1;0;Sun Mar 10 09:52:10 2024
kworker/0:2(40834);kthreadd(2);0;1;0;Sun Mar 10 09:52:10 2024
EMT-0(21817);nspr-2(16890);0;8;0;Sun Mar 10 09:52:10 2024
EMT-1(21817);nspr-2(16890);0;15;0;Sun Mar 10 09:52:10 2024
ps(3204641);bash(3204640);0;1;0;Sun Mar 10 09:52:10 2024
ps(3766112);bash(3766111);0;1;0;Sun Mar 10 09:52:10 2024
ps(105673);bash(105672);0;1;0;Sun Mar 10 09:52:10 2024
kworker/0:0(760454);kthreadd(2);0;1;0;Sun Mar 10 09:52:10 2024
ps(190259);bash(190258);0;1;0;Sun Mar 10 09:52:10 2024
ps(2390740);bash(2390739);0;1;0;Sun Mar 10 09:52:10 2024
kworker/0:0(2529274);kthreadd(2);0;1;0;Sun Mar 10 09:52:10 2024
jbd2/nvme0n1p2-(232);kthreadd(2);0;1;0;Sun Mar 10 09:52:10 2024
kworker/0:1(2681765);kthreadd(2);0;1;0;Sun Mar 10 09:52:10 2024
ps(29622);bash(29621);0;1;0;Sun Mar 10 09:54:10 2024
kworker/0:1(9410);kthreadd(2);0;3;0;Sun Mar 10 09:54:10 2024
ps(33048);bash(33047);0;1;0;Sun Mar 10 09:54:10 2024
kworker/0:2(40834);kthreadd(2);0;1;0;Sun Mar 10 09:54:10 2024
EMT-0(21817);nspr-2(16890);0;8;0;Sun Mar 10 09:54:10 2024
EMT-1(21817);nspr-2(16890);0;15;0;Sun Mar 10 09:54:10 2024
ps(3204641);bash(3204640);0;1;0;Sun Mar 10 09:54:10 2024
ps(3766112);bash(3766111);0;1;0;Sun Mar 10 09:54:10 2024
ps(105673);bash(105672);0;1;0;Sun Mar 10 09:54:10 2024
kworker/0:0(760454);kthreadd(2);0;1;0;Sun Mar 10 09:54:10 2024
ps(190259);bash(190258);0;1;0;Sun Mar 10 09:54:10 2024
ps(2390740);bash(2390739);0;1;0;Sun Mar 10 09:54:10 2024
kworker/0:0(2529274);kthreadd(2);0;1;0;Sun Mar 10 09:54:10 2024
jbd2/nvme0n1p2-(232);kthreadd(2);0;1;0;Sun Mar 10 09:54:10 2024
kworker/0:1(2681765);kthreadd(2);0;1;0;Sun Mar 10 09:54:10 2024
ps(29622);bash(29621);0;1;0;Sun Mar 10 09:56:10 2024
kworker/0:1(9410);kthreadd(2);0;3;0;Sun Mar 10 09:56:10 2024
ps(33048);bash(33047);0;1;0;Sun Mar 10 09:56:10 2024
kworker/0:2(40834);kthreadd(2);0;1;0;Sun Mar 10 09:56:10 2024
EMT-0(21817);nspr-2(16890);0;8;0;Sun Mar 10 09:56:10 2024
EMT-1(21817);nspr-2(16890);0;15;0;Sun Mar 10 09:56:10 2024
ps(3204641);bash(3204640);0;1;0;Sun Mar 10 09:56:10 2024
ps(3766112);bash(3766111);0;1;0;Sun Mar 10 09:56:10 2024
ps(105673);bash(105672);0;1;0;Sun Mar 10 09:56:10 2024
kworker/0:0(760454);kthreadd(2);0;1;0;Sun Mar 10 09:56:10 2024
ps(190259);bash(190258);0;1;0;Sun Mar 10 09:56:10 2024
ps(2390740);bash(2390739);0;1;0;Sun Mar 10 09:56:10 2024
kworker/0:0(2529274);kthreadd(2);0;1;0;Sun Mar 10 09:56:10 2024
jbd2/nvme0n1p2-(232);kthreadd(2);0;1;0;Sun Mar 10 09:56:10 2024
kworker/0:1(2681765);kthreadd(2);0;1;0;Sun Mar 10 09:56:10 2024
ps(29622);bash(29621);0;1;0;Sun Mar 10 09:58:10 2024
kworker/0:1(9410);kthreadd(2);0;3;0;Sun Mar 10 09:58:10 2024
ps(33048);bash(33047);0;1;0;Sun Mar 10 09:58:10 2024
kworker/0:2(40834);kthreadd(2);0;1;0;Sun Mar 10 09:58:10 2024
